file_name,CER,target_word,global_score,PER,transcribed_word,model_name
a06_kropp.wav,1.0,kropp,3,0.5,,nb-whisper-base
a11_turn.wav,1.0,turn,2,0.6666666666666666,,nb-whisper-base
a12_blaa.wav,1.0,blå,1,1.0,,nb-whisper-base
a21_briller.wav,1.0,briller,2,0.5,,nb-whisper-base
d08_blad.wav,1.0,blad,4,0.0,,nb-whisper-base
d08_blomst.wav,1.0,blomst,3,0.3333333333333333,,nb-whisper-base
d08_flette.wav,1.0,flette,2,0.4,,nb-whisper-base
d08_gutt.wav,1.0,gutt,3,0.3333333333333333,,nb-whisper-base
d08_pluss.wav,1.0,pluss,1,1.0,,nb-whisper-base
d08_sjoe.wav,1.0,sjø,1,1.0,,nb-whisper-base
d09_blomst.wav,1.0,blomst,2,0.3333333333333333,,nb-whisper-base
d09_brun.wav,1.0,brun,3,0.25,,nb-whisper-base
d09_drue.wav,1.0,drue,5,0.0,,nb-whisper-base
d09_flagg.wav,1.0,flagg,3,0.25,,nb-whisper-base
d09_flue.wav,1.0,flue,3,0.25,,nb-whisper-base
d09_froe.wav,1.0,frø,5,0.0,,nb-whisper-base
d09_glorie.wav,1.0,glorie,2,0.3333333333333333,,nb-whisper-base
d09_klo.wav,1.0,klo,5,0.0,,nb-whisper-base
d09_koe.wav,1.0,kø,5,0.0,,nb-whisper-base
d09_loepe.wav,1.0,løpe,5,0.0,,nb-whisper-base
d09_loeve.wav,1.0,løve,2,0.5,,nb-whisper-base
d09_port.wav,1.0,port,4,0.3333333333333333,,nb-whisper-base
d09_pute.wav,1.0,pute,4,0.25,,nb-whisper-base
d09_skip.wav,1.0,skip,3,0.3333333333333333,,nb-whisper-base
d09_trapp.wav,1.0,trapp,4,0.25,,nb-whisper-base
d09_ugle.wav,1.0,ugle,4,0.25,,nb-whisper-base
d13_bart.wav,1.0,bart,5,0.0,,nb-whisper-base
d13_krakk.wav,1.0,krakk,1,0.5,,nb-whisper-base
d18_briller.wav,1.0,briller,5,0.0,,nb-whisper-base
d19_hjort.wav,1.0,hjort,5,0.0,,nb-whisper-base
d19_hus.wav,1.0,hus,3,0.3333333333333333,,nb-whisper-base
d19_klo.wav,1.0,klo,2,0.6666666666666666,,nb-whisper-base
d19_port.wav,1.0,port,4,0.3333333333333333,,nb-whisper-base
d19_sjakk.wav,1.0,sjakk,1,1.0,,nb-whisper-base
d19_turn.wav,1.0,turn,3,0.3333333333333333,,nb-whisper-base
a03_gul.wav,1.0,gul,3,0.3333333333333333,,nb-whisper-base-verbatim
a03_hus.wav,1.0,hus,3,0.6666666666666666,,nb-whisper-base-verbatim
a07_gartner.wav,1.0,gartner,1,0.6666666666666666,,nb-whisper-base-verbatim
a07_internett.wav,1.0,internett,3,0.14285714285714285,,nb-whisper-base-verbatim
a07_kurv.wav,1.0,kurv,2,0.75,,nb-whisper-base-verbatim
a07_plystre.wav,1.0,plystre,1,1.0,,nb-whisper-base-verbatim
a11_klem.wav,1.0,klem,3,0.25,,nb-whisper-base-verbatim
a12_blaa.wav,1.0,blå,1,1.0,,nb-whisper-base-verbatim
a12_skitten.wav,1.0,skitten,1,1.0,,nb-whisper-base-verbatim
a12_soeppel.wav,1.0,søppel,2,0.6,,nb-whisper-base-verbatim
a13_fjorten.wav,1.0,fjorten,2,0.4,,nb-whisper-base-verbatim
a13_glitter.wav,1.0,glitter,1,1.0,,nb-whisper-base-verbatim
a13_horn.wav,1.0,horn,2,0.6666666666666666,,nb-whisper-base-verbatim
a13_lyn.wav,1.0,lyn,3,0.3333333333333333,,nb-whisper-base-verbatim
a13_munn.wav,1.0,munn,1,1.0,,nb-whisper-base-verbatim
a13_torne.wav,1.0,torne,1,1.0,,nb-whisper-base-verbatim
a13_vindu.wav,1.0,vindu,1,1.0,,nb-whisper-base-verbatim
a14_fugl.wav,1.0,fugl,4,0.0,,nb-whisper-base-verbatim
a14_skjerm.wav,1.0,skjerm,3,0.5,,nb-whisper-base-verbatim
a15_baer.wav,1.0,bær,3,0.3333333333333333,,nb-whisper-base-verbatim
a18_bryter.wav,1.0,bryter,4,0.16666666666666666,,nb-whisper-base-verbatim
a20_vindu.wav,1.0,vindu,3,0.4,,nb-whisper-base-verbatim
a21_briller.wav,1.0,briller,2,0.5,,nb-whisper-base-verbatim
a21_kurv.wav,1.0,kurv,3,0.25,,nb-whisper-base-verbatim
a25_mur.wav,1.0,mur,5,0.0,,nb-whisper-base-verbatim
a25_sky.wav,1.0,sky,3,1.0,,nb-whisper-base-verbatim
a30_trille.wav,1.0,trille,3,0.2,,nb-whisper-base-verbatim
a33_groenn.wav,1.0,grønn,3,0.25,,nb-whisper-base-verbatim
a33_hund.wav,1.0,hund,4,0.3333333333333333,,nb-whisper-base-verbatim
a34_horn.wav,1.0,horn,1,1.0,,nb-whisper-base-verbatim
a34_kurv.wav,1.0,kurv,3,0.25,,nb-whisper-base-verbatim
d01_doer.wav,1.0,dør,5,0.0,,nb-whisper-base-verbatim
d01_gloer.wav,1.0,glør,4,0.25,,nb-whisper-base-verbatim
d01_hund.wav,1.0,hund,5,0.0,,nb-whisper-base-verbatim
d01_troll.wav,1.0,troll,5,0.0,,nb-whisper-base-verbatim
d05_ku.wav,1.0,ku,4,0.5,,nb-whisper-base-verbatim
d07_fort.wav,1.0,fort,4,0.0,,nb-whisper-base-verbatim
d08_blad.wav,1.0,blad,4,0.0,,nb-whisper-base-verbatim
d08_enhjoerning.wav,1.0,enhjørning,3,0.2857142857142857,,nb-whisper-base-verbatim
d08_kikkert.wav,1.0,kikkert,2,0.4,,nb-whisper-base-verbatim
d08_krakk.wav,1.0,krakk,3,0.25,,nb-whisper-base-verbatim
d08_mus.wav,1.0,mus,5,0.0,,nb-whisper-base-verbatim
d08_planke.wav,1.0,planke,4,0.0,,nb-whisper-base-verbatim
d08_premie.wav,1.0,premie,4,0.0,,nb-whisper-base-verbatim
d08_sju.wav,1.0,sju,3,0.5,,nb-whisper-base-verbatim
d08_sykkel.wav,1.0,sykkel,4,0.0,,nb-whisper-base-verbatim
d09_blomst.wav,1.0,blomst,2,0.3333333333333333,,nb-whisper-base-verbatim
d09_brun.wav,1.0,brun,3,0.25,,nb-whisper-base-verbatim
d09_bryter.wav,1.0,bryter,5,0.0,,nb-whisper-base-verbatim
d09_doer.wav,1.0,dør,5,0.0,,nb-whisper-base-verbatim
d09_fjorten.wav,1.0,fjorten,3,0.2,,nb-whisper-base-verbatim
d09_flue.wav,1.0,flue,3,0.25,,nb-whisper-base-verbatim
d09_glorie.wav,1.0,glorie,2,0.3333333333333333,,nb-whisper-base-verbatim
d09_internett.wav,1.0,internett,4,0.0,,nb-whisper-base-verbatim
d09_klo.wav,1.0,klo,5,0.0,,nb-whisper-base-verbatim
d09_kort.wav,1.0,kort,3,0.3333333333333333,,nb-whisper-base-verbatim
d09_krakk.wav,1.0,krakk,5,0.0,,nb-whisper-base-verbatim
d09_krykke.wav,1.0,krykke,3,0.2,,nb-whisper-base-verbatim
d09_kvart.wav,1.0,kvart,4,0.0,,nb-whisper-base-verbatim
d09_loepe.wav,1.0,løpe,5,0.0,,nb-whisper-base-verbatim
d09_oedelagt.wav,1.0,ødelagt,4,0.0,,nb-whisper-base-verbatim
d09_oere.wav,1.0,øre,4,0.3333333333333333,,nb-whisper-base-verbatim
d09_port.wav,1.0,port,4,0.3333333333333333,,nb-whisper-base-verbatim
d09_skjerf.wav,1.0,skjerf,5,0.0,,nb-whisper-base-verbatim
d09_skjorte.wav,1.0,skjorte,3,0.25,,nb-whisper-base-verbatim
d09_stoevel.wav,1.0,støvel,5,0.0,,nb-whisper-base-verbatim
d09_trapp.wav,1.0,trapp,4,0.25,,nb-whisper-base-verbatim
d09_troll.wav,1.0,troll,4,0.0,,nb-whisper-base-verbatim
d09_trylle.wav,1.0,trylle,4,0.2,,nb-whisper-base-verbatim
d11_gutt.wav,1.0,gutt,5,0.0,,nb-whisper-base-verbatim
d11_oedelagt.wav,1.0,ødelagt,5,0.0,,nb-whisper-base-verbatim
d13_bart.wav,1.0,bart,5,0.0,,nb-whisper-base-verbatim
d13_krakk.wav,1.0,krakk,1,0.5,,nb-whisper-base-verbatim
d13_noekkel.wav,1.0,nøkkel,5,0.0,,nb-whisper-base-verbatim
d14_fugl.wav,1.0,fugl,4,0.3333333333333333,,nb-whisper-base-verbatim
d14_kvern.wav,1.0,kvern,5,0.0,,nb-whisper-base-verbatim
d14_torne.wav,1.0,torne,5,0.0,,nb-whisper-base-verbatim
d14_turn.wav,1.0,turn,5,0.0,,nb-whisper-base-verbatim
d15_fugl.wav,1.0,fugl,4,0.3333333333333333,,nb-whisper-base-verbatim
d17_sky.wav,1.0,sky,3,0.5,,nb-whisper-base-verbatim
d17_smerte.wav,1.0,smerte,5,0.0,,nb-whisper-base-verbatim
d18_gris.wav,1.0,gris,5,0.0,,nb-whisper-base-verbatim
d18_kikkert.wav,1.0,kikkert,4,0.2,,nb-whisper-base-verbatim
d18_turn.wav,1.0,turn,5,0.0,,nb-whisper-base-verbatim
d19_blomst.wav,1.0,blomst,5,0.0,,nb-whisper-base-verbatim
d19_drikke.wav,1.0,drikke,3,0.2,,nb-whisper-base-verbatim
d19_enhjoerning.wav,1.0,enhjørning,5,0.0,,nb-whisper-base-verbatim
d19_flaske.wav,1.0,flaske,3,0.16666666666666666,,nb-whisper-base-verbatim
d19_fortid.wav,1.0,fortid,4,0.0,,nb-whisper-base-verbatim
d19_glitter.wav,1.0,glitter,3,0.16666666666666666,,nb-whisper-base-verbatim
d19_ku.wav,1.0,ku,5,0.0,,nb-whisper-base-verbatim
d19_noekkel.wav,1.0,nøkkel,5,0.0,,nb-whisper-base-verbatim
d19_port.wav,1.0,port,4,0.3333333333333333,,nb-whisper-base-verbatim
d19_sjakk.wav,1.0,sjakk,1,1.0,,nb-whisper-base-verbatim
d19_sjiraff.wav,1.0,sjiraff,3,0.2,,nb-whisper-base-verbatim
d19_soeppel.wav,1.0,søppel,2,0.6,,nb-whisper-base-verbatim
d19_svart.wav,1.0,svart,3,0.25,,nb-whisper-base-verbatim
a11_frakk.wav,1.0,frakk,3,0.25,,nb-whisper-medium
a11_graa.wav,1.0,grå,1,1.0,,nb-whisper-medium
a11_start.wav,1.0,start,4,0.25,,nb-whisper-medium
a12_erter.wav,1.0,erter,2,0.75,,nb-whisper-medium
d09_klo.wav,1.0,klo,5,0.0,,nb-whisper-medium
d09_trapp.wav,1.0,trapp,4,0.25,,nb-whisper-medium
d13_krakk.wav,1.0,krakk,1,0.5,,nb-whisper-medium
d13_krakk.wav,1.0,krakk,1,0.5,,nb-whisper-medium-verbatim
